"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"589","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md -> docs/archive/phases/v14/v14_020_visual_eval_and_failure_taxonomy_planning_gate.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"590","docs/v14_021_visual_eval_rubric_fields_planning_gate.md","docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","11",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_021_visual_eval_rubric_fields_planning_gate.md -> docs/archive/phases/v14/v14_021_visual_eval_rubric_fields_planning_gate.md","16","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md; docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"591","docs/v14_021a_post_push_state_sync_and_validator_alignment_patch.md","docs/archive/phases/v14/v14_021a_post_push_state_sync_and_validator_alignment_patch.md","docs\archive\phases\v14","False","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v14_021a_post_push_state_sync_and_validator_alignment_patch.md -> docs/archive/phases/v14/v14_021a_post_push_state_sync_and_validator_alignment_patch.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"592","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_021b_rubric_phase_chain_reconciliation_closeout.md -> docs/archive/phases/v14/v14_021b_rubric_phase_chain_reconciliation_closeout.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"593","docs/v14_022_visual_eval_decision_policy_planning_gate.md","docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_022_visual_eval_decision_policy_planning_gate.md -> docs/archive/phases/v14/v14_022_visual_eval_decision_policy_planning_gate.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"594","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_023_visual_eval_failure_tag_mapping_planning_gate.md -> docs/archive/phases/v14/v14_023_visual_eval_failure_tag_mapping_planning_gate.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md -> docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md","15","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","10",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_035_visual_eval_seed_registry_static_review_gate.md -> docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md","14","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md; docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs\archive\phases\v14","False","True","False","human_navigation","9",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; docs/00_project_roadmap.md; docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md; PROJECT_MASTER_PLAN.md; README.md","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md -> docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","13","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md","True","PROJECT_MASTER_PLAN.md; README.md","docs/00_project_roadmap.md","","","False","human_navigation_review_required","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"598","docs/v14_084_pvos_lantern_v2_hero_second_review_record.md","docs/archive/phases/v14/v14_084_pvos_lantern_v2_hero_second_review_record.md","docs\archive\phases\v14","False","True","False","agent_board_only","5",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","docs/v14_084_pvos_lantern_v2_hero_second_review_record.md -> docs/archive/phases/v14/v14_084_pvos_lantern_v2_hero_second_review_record.md","10","True",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; .agent_board/TASK_QUEUE.md; .agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"599","docs/v7_119_corrected_fixture_dry_run_execution_closeout.yaml","docs/archive/phases/v7/v7_119_corrected_fixture_dry_run_execution_closeout.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","4",".agent_board/CHECKPOINT.md; docs/v7_123_closeout_integrity_correction_implementation_gate.md; docs/v7_125_selected_docs_rescan_authorization_gate.md; docs/v7_126_selected_docs_rescan_execution_closeout.md","docs/v7_119_corrected_fixture_dry_run_execution_closeout.yaml -> docs/archive/phases/v7/v7_119_corrected_fixture_dry_run_execution_closeout.yaml","7","True",".agent_board/CHECKPOINT.md","False","","docs/v7_123_closeout_integrity_correction_implementation_gate.md; docs/v7_125_selected_docs_rescan_authorization_gate.md; docs/v7_126_selected_docs_rescan_execution_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"600","docs/v7_123_closeout_integrity_correction_implementation_gate.md","docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_123_closeout_integrity_correction_implementation_gate.md -> docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"601","docs/v7_125_selected_docs_rescan_authorization_gate.md","docs/archive/phases/v7/v7_125_selected_docs_rescan_authorization_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_125_selected_docs_rescan_authorization_gate.md -> docs/archive/phases/v7/v7_125_selected_docs_rescan_authorization_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"602","docs/v7_126_selected_docs_rescan_execution_closeout.md","docs/archive/phases/v7/v7_126_selected_docs_rescan_execution_closeout.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_126_selected_docs_rescan_execution_closeout.md -> docs/archive/phases/v7/v7_126_selected_docs_rescan_execution_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"603","docs/v7_127_controlled_long_task_chain_authorization_gate.md","docs/archive/phases/v7/v7_127_controlled_long_task_chain_authorization_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_127_controlled_long_task_chain_authorization_gate.md -> docs/archive/phases/v7/v7_127_controlled_long_task_chain_authorization_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"604","docs/v7_145_batch_002_correction_implementation_gate.md","docs/archive/phases/v7/v7_145_batch_002_correction_implementation_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","docs/v7_145_batch_002_correction_implementation_gate.md -> docs/archive/phases/v7/v7_145_batch_002_correction_implementation_gate.md","3","True",".agent_board/CHECKPOINT.md","False","","docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"605","docs/v7_147_batch_002_rescan_authorization_gate.md","docs/archive/phases/v7/v7_147_batch_002_rescan_authorization_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","docs/v7_147_batch_002_rescan_authorization_gate.md -> docs/archive/phases/v7/v7_147_batch_002_rescan_authorization_gate.md","3","True",".agent_board/CHECKPOINT.md","False","","docs/v7_153_batch_003_exact_finding_recovery.md; docs/v7_156_batch_003_rescan_authorization_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
